long_mean,return_mean,time/total_timesteps,short_mean,long_std,rollout/ep_rew_mean,return_std,time/iterations,time/fps,short_std,time/time_elapsed,rollout/ep_len_mean,train/n_updates,train/entropy_loss,train/policy_gradient_loss,train/loss,train/approx_kl,train/clip_fraction,train/std,train/clip_range,train/learning_rate,train/explained_variance,train/value_loss
0.00043749105,147.48895,133120,0.036134757,0.015475185,1515.535,17.78658,65,144,0.013725663,919,1000.0,640,-7.128489288687706,-0.0038198443915462123,35.90222930908203,0.0058491128,0.048583984375,1.0068652629852295,0.2,1e-05,0.26694077253341675,228.90787922143937
0.0005464745,147.26648,135168,0.035018407,0.0176744,1521.975,19.03983,66,144,0.018325584,935,1000.0,650,-7.129189974069595,-0.0024468671617796645,81.5528335571289,0.004987566,0.02978515625,1.0069570541381836,0.2,1e-05,0.23058867454528809,240.6662244915962
0.0005636332,148.61269,137216,0.036252007,0.019299356,1526.515,18.454288,67,144,0.013788581,952,1000.0,660,-7.130001023411751,-0.00275805103010498,22.12433624267578,0.004593866,0.026513671875,1.0072344541549683,0.2,1e-05,0.3217657208442688,242.08587222099305
0.00053969794,152.55582,139264,0.041979957,0.01665628,1531.33,18.043974,68,143,0.012144921,967,1000.0,670,-7.130481401085854,-0.004413492497405969,160.47251892089844,0.004615683,0.033056640625,1.0071266889572144,0.2,1e-05,0.2872222661972046,240.2772602200508
0.00056501146,151.49792,141312,0.0389164,0.01591823,1532.96,18.978666,69,143,0.023431614,983,1000.0,680,-7.1303830742836,-0.004069927577802446,176.88250732421875,0.007333109,0.060107421875,1.0072077512741089,0.2,1e-05,0.2253289818763733,250.88604549765586
0.0006543044,148.03416,143360,0.03853164,0.018642379,1523.8475,18.393312,70,143,0.020599276,1000,1000.0,690,-7.130196937918663,-0.0035072665559710003,75.96040344238281,0.007078543,0.0490234375,1.0070513486862183,0.2,1e-05,0.22535490989685059,266.51241624355316
0.0005507448,152.2186,145408,0.03517361,0.01632267,1527.6875,17.100368,71,143,0.01880486,1016,1000.0,700,-7.129371479153633,-0.0028750943718478085,119.08206939697266,0.0064559756,0.053564453125,1.0068674087524414,0.2,1e-05,-0.3217235803604126,324.3014713048935
0.0005571464,151.99115,147456,0.037973113,0.014069234,1532.52,17.758581,72,142,0.012921336,1032,1000.0,710,-7.129163263738155,-0.0029986346606165172,131.54193115234375,0.005162001,0.020263671875,1.0070003271102905,0.2,1e-05,0.11617273092269897,245.16526288986205
0.00057444006,152.83212,149504,0.04055783,0.01716234,1536.2,16.702972,73,142,0.014747988,1047,1000.0,720,-7.129466909170151,-0.004245779302436858,356.58819580078125,0.0044275,0.033203125,1.0069694519042969,0.2,1e-05,0.160275399684906,261.7461302638054
0.0004317453,148.89009,151552,0.032488264,0.015617857,1540.35,18.74955,74,142,0.016063685,1063,1000.0,730,-7.128927820920945,-0.0031411586751346476,156.54608154296875,0.004811707,0.024755859375,1.0068539381027222,0.2,1e-05,0.14041447639465332,236.78225169181823
